"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1911722416046588162","Mon Apr 14 10:05:16 +0000 2025","0","join (kabur dulu aja) ga siiii. join engga join engga join engga join engga join engga join engga join engga join engga join engga join?","1911722416046588162","","","in","Nusa Tenggara Barat, Indonesia","0","1","0","https://x.com/aniladalahangin/status/1911722416046588162","743211221713727488","aniladalahangin"
"1911710232130232783","Mon Apr 14 09:57:28 +0000 2025","0","@04_zainal Kabur aja dulu dan pindah negara mumpung masih muda .. itu yg akan gue lakuin kalo gue jadi dia ‍️","1911720452420227195","","04_zainal","in","","0","0","0","https://x.com/13theEnki/status/1911720452420227195","1857238500434931712","13theEnki"
"1911707518411092417","Mon Apr 14 09:49:26 +0000 2025","0","@voyyezstra Coba lari aja dulu Nder ke mana gitu. Bukan kabur ya. Literally beneran lari. Sy kalo ada masalah gitu. Lari aja sampai capek. Entah kenapa habis itu plong.","1911718429213794411","","voyyezstra","in","21 conch street","0","0","0","https://x.com/ArianFaza/status/1911718429213794411","1337163153830920198","ArianFaza"
"1911614470109143485","Mon Apr 14 06:09:42 +0000 2025","0","@fly5metothemoon Gk bisa kabur aja dulu njirr","1911663131165888593","","fly5metothemoon","in","Fairy Queendom","0","0","0","https://x.com/__Invidia_Ira__/status/1911663131165888593","873923475999555584","__Invidia_Ira__"
"1911614470109143485","Mon Apr 14 06:09:12 +0000 2025","0","@ar6666an Nggk bisa kabur aja dulu","1911663006469308827","","ar6666an","in","Fairy Queendom","0","0","0","https://x.com/__Invidia_Ira__/status/1911663006469308827","873923475999555584","__Invidia_Ira__"
"1911386439117341075","Mon Apr 14 05:57:59 +0000 2025","0","@tanyarlfes Coba omongin aja dulu ma suami kamu. Kalau ga kabur ya alhamdulillah masih jodoh. Lagian habis nikah juga kamu pasti pergi ngikut suami kan. Tapi gua juga sama si nder. Gua malah kepikiran buat nikah ntar aja setelah bokap meninggal.","1911660182817341736","","tanyarlfes","in","","0","0","0","https://x.com/Cygta_12/status/1911660182817341736","1426257363632152577","Cygta_12"
"1911657989679010297","Mon Apr 14 05:49:16 +0000 2025","0","Please tawarin gue kerja apa aja capek banget g kalo bisa yang ada mess-nya. Baby sitter juga boleh masak gue bisa dulu gue content writer di kompas bisa bahasa korea juga. Gue bangkrut aset dibawa kabur mantan swami. Sedih bgt gada backup-an","1911657989679010297","","","in","","0","1","0","https://x.com/hourlyluvv/status/1911657989679010297","1218080810143641600","hourlyluvv"
"1911657777233338468","Mon Apr 14 05:48:25 +0000 2025","5","HASTAG KABUR AJA DULU || CERITA NEGERI KONOHA #katakata #katakatamotivasi #katakatamutiara #katabijak #fyp #motivasi #lucu #quotesmotivasi #quotes #katakatamotivasi #katakata #quotesstory #comedyvideo #standupcomedy #korupsi #SongkranCTWxFB #Coachella2025 #deprem #LISACHELLA https://t.co/J2oS7jzfLs","1911657777233338468","https://pbs.twimg.com/ext_tw_video_thumb/1911657729388589056/pu/img/GcBKMfOGgtWY9Yrq.jpg","","in","","0","0","4","https://x.com/berkatabijak16/status/1911657777233338468","3493431319","berkatabijak16"
"1911636216271061005","Mon Apr 14 05:39:34 +0000 2025","0","@CemeNiXapriL Jangan di lihat bang langsung hajar saja wkwkwk Kabur aja dulu bang #korea #japan","1911655550284357949","","CemeNiXapriL","in","Jawa Tengah, Indonesia","0","1","0","https://x.com/samrok3t/status/1911655550284357949","1808796273740488704","samrok3t"
"1911645470717517922","Mon Apr 14 05:39:15 +0000 2025","1","@MarahIchsan bu rektor ingin cuci tangan jadi kabur aja dulu","1911655471485948122","","MarahIchsan","in","","0","1","0","https://x.com/fsaidhamzah/status/1911655471485948122","1410466956134608899","fsaidhamzah"
