"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1911595533745164792","Mon Apr 21 00:29:36 +0000 2025","0","@Hyunjsae nitip bang... mayan buat #kaburajadulu yaa..","1914114258356560333","","Hyunjsae","in","dulciane belle ♡ ꒰ˆ◞⸝⸝◟ˆ ꒱੭ﾞ","0","0","0","https://x.com/Reiyomiz/status/1914114258356560333","1098199310607441920","Reiyomiz"
"1914111765425914294","Mon Apr 21 00:19:42 +0000 2025","1","Talent resharona https://t.co/YalH8fmMhD https://t.co/11NGe0qs3g https://t.co/adGWONqP6Y https://t.co/Otw9YIFlQm Bening tapi bukan kaca https://t.co/DeN1GHifsk anime manga onepiece mvs netflix doodstream #Super1MViews #SegarBerkonten #KaburAjaDulu https://t.co/7juzrh894J","1914111765425914294","https://pbs.twimg.com/media/GpBKfL9bMAAfpoI.jpg","","in","Puncak Kenikmatan ","0","0","0","https://x.com/KiinMuhammad/status/1914111765425914294","1554694393902542849","KiinMuhammad"
"1914104655698939992","Sun Apr 20 23:51:26 +0000 2025","0","#KaburAjaDulu","1914104655698939992","","","qht","aing mah nomaden","0","0","0","https://x.com/jupitzersh/status/1914104655698939992","1558428785858383872","jupitzersh"
"1914097349762433418","Sun Apr 20 23:22:25 +0000 2025","0","#KaburAjaDulu but unironically","1914097349762433418","","","en","he/they (any pronoun works)","0","0","0","https://x.com/thefoxscholar/status/1914097349762433418","873524899158966272","thefoxscholar"
"1914081815973036268","Sun Apr 20 22:21:02 +0000 2025","0","semua ini kulakukan demi #kaburajadulu (extended version)","1914081904527024170","","aulcakti","in","","0","0","0","https://x.com/aulcakti/status/1914081904527024170","243138185","aulcakti"
"1914018348259852707","Sun Apr 20 18:08:29 +0000 2025","1","SUMPAH GW BENCI TERTAMPAR REALITA tapi dapa benar juga kapan bisa #KaburAjaDulu","1914018348259852707","","","in","he but never him","0","0","0","https://x.com/statsboyyy/status/1914018348259852707","1654791246089703426","statsboyyy"
"1914002524513931362","Sun Apr 20 17:05:36 +0000 2025","3","#KaburAjaDulu Versi saya: 1. Upgrade skill English 2. Bikin Passport USA 3. Buka Jasa Forwarder di US ngakali tariff Trump. 4. Beli Senjata di Wallmart https://t.co/psNJuxNrt6","1914002524513931362","https://pbs.twimg.com/media/Go_m6wFbAAE6KGh.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/el_jastip/status/1914002524513931362","1644687268299563009","el_jastip"
"1913860324475933090","Sun Apr 20 16:32:45 +0000 2025","0","@pigliapesci9 @parlefeu #DiscriminationAgainstChineseIndonesians DISCRIMINATION AGAINST CHINESE INDONESIANS #LAGAKPRODUSER: Kalo Tionghoa menengah-atas sih pasti #KaburAjaDulu di situasi kota fiktif Jakarta tahun 2027 ala @jokoanwar. Merry Riana: Mimpi Sejuta Dolar (2014) https://t.co/cKXWcCalAw https://t.co/UVAHFjo14e","1913994256743817249","https://pbs.twimg.com/media/Go_fgGnbUAAYQkO.jpg","pigliapesci9","in","Earth","0","0","0","https://x.com/TheStupidLolo/status/1913994256743817249","1574864432","TheStupidLolo"
"1913512912741974083","Sun Apr 20 16:31:22 +0000 2025","0","@ocxemz Lha warga bisa apa bang selain #kaburajadulu krn pemerentahnya tolol ngasi karpet merah ke ivestor China?","1913993908926964153","","ocxemz","in","Di mana-mana Hatiku Senang","0","0","0","https://x.com/del_paijo/status/1913993908926964153","1393730171828457474","del_paijo"
"1913985721511383334","Sun Apr 20 16:01:58 +0000 2025","0","@72suguraw apakah sudah #kaburajadulu? ","1913986507188392094","","72suguraw","in","Indonesia","0","1","0","https://x.com/Shiraa_Cchlt/status/1913986507188392094","1003426240143900672","Shiraa_Cchlt"
"1913970065286066415","Sun Apr 20 14:56:38 +0000 2025","0","Iri dikit ama temen gw mereka bisa kuliah di luar sambil menjalankan #KaburAjaDulu","1913970065286066415","","","in","HE/HIM","0","0","0","https://x.com/cengkarenguhuy/status/1913970065286066415","1118931163983138816","cengkarenguhuy"
"1913962811556040825","Sun Apr 20 14:27:48 +0000 2025","22","'melalui upaya #kaburajadulu dari keudikan desa Dunia Ketiga yang mesum para sastrawan Indonesia hendak modern dengan mendaras kegemilangan estetika Dunia Pertama' LOL fun essay by martin suryajaya (bersambung) https://t.co/x99xayzN24","1913962811556040825","","","in","nethertron // jakartarse","0","0","2","https://x.com/mekitron/status/1913962811556040825","14242277","mekitron"
"1913960742862422458","Sun Apr 20 14:26:17 +0000 2025","0","@arbeorionnn Udah ya jangan bahas ini lagi. Anggep aja ini ga pernah terjadi *malu banget #kaburajadulu","1913962429077471613","","arbeorionnn","in","feminime, legal","0","1","0","https://x.com/slithwery/status/1913962429077471613","2565832453","slithwery"
"1913961166952693939","Sun Apr 20 14:21:16 +0000 2025","0","jeha ayo #KaburAjaDulu terserah kabur ke negara lain atau kabur ke dunia lain tinggalin ajalah orgil satu ini udahlah bengkok banyak gaya najis","1913961166952693939","","","in","방탄","0","0","0","https://x.com/adeleemin/status/1913961166952693939","1634826389882044416","adeleemin"
"1913957176298885621","Sun Apr 20 14:10:55 +0000 2025","0","@taesanyaw Ayooook bisaaaa kita #KaburAjaDulu ","1913958563673935954","","taesanyaw","in","","0","0","0","https://x.com/95GIZIBE/status/1913958563673935954","1063285949344301056","95GIZIBE"
"1913954598882316373","Sun Apr 20 13:59:44 +0000 2025","0","@findIlivii Hahaha enjoy your adventure ci! Semoga aman nyaman betah dan sukses #KaburAjaDulu -nya Gbu","1913955747026944276","","findIlivii","in","","0","1","0","https://x.com/Marcode991/status/1913955747026944276","1467151856560271363","Marcode991"
"1913955278997111149","Sun Apr 20 13:57:52 +0000 2025","48","Ngobrolin #KaburAjaDulu sama ibu I: Kabur aja dulu.. ada kata dulu nya berarti nanti habis kabur balik lagi dong? N: terus harusnya apa? I: Ayo Kabur Aja ","1913955278997111149","","","in","","0","2","3","https://x.com/norative/status/1913955278997111149","1247757358475825154","norative"
"1913938701610369231","Sun Apr 20 13:54:40 +0000 2025","4","@tehnit4 Bukan benda tapi duniawi. Aku: #KaburAjaDulu Capek bgt jadi WNI","1913954472281412076","","tehnit4","in","","0","1","0","https://x.com/poutmonz/status/1913954472281412076","2175489912","poutmonz"
"1913953389324718377","Sun Apr 20 13:50:22 +0000 2025","1","@bertautemu sist uangnya dialihkan untuk #kaburajadulu ya.","1913953389324718377","","bertautemu","in","Miguelle Evangeline.","0","1","1","https://x.com/migueIlev/status/1913953389324718377","1888535392359784448","migueIlev"
"1913934645537943900","Sun Apr 20 13:49:54 +0000 2025","0","@myaachaniee yuk #kaburajadulu","1913953271657758895","","myaachaniee","und","Indonesia","0","0","0","https://x.com/haechanacyeh/status/1913953271657758895","1695112372212604928","haechanacyeh"
"1913947049734857001","Sun Apr 20 13:27:49 +0000 2025","0","@kkeiitan udah waktunya kamu #kaburajadulu kah","1913947716914385389","","kkeiitan","in","","0","1","0","https://x.com/runfromwoo/status/1913947716914385389","1355868157928304643","runfromwoo"
"1913936376615309764","Sun Apr 20 13:19:09 +0000 2025","0","@sansanctr Mnding kbur #kaburajadulu","1913945535251374364","","sansanctr","in","sapphic, 07","0","1","0","https://x.com/sooxciety/status/1913945535251374364","1844594571050876929","sooxciety"
"1913942719698968979","Sun Apr 20 13:18:42 +0000 2025","0","@bblvdocean AYOOOK #kaburajadulu","1913945421485084792","","bblvdocean","in","Negara berkembang","0","1","0","https://x.com/wreckeddesire/status/1913945421485084792","1496906132585009161","wreckeddesire"
"1913944803496394860","Sun Apr 20 13:16:15 +0000 2025","0","#kaburajadulu jalur kebaikan ","1913944803496394860","","","in","","0","0","0","https://x.com/ditabog/status/1913944803496394860","98277482","ditabog"
"1913934356571394394","Sun Apr 20 13:15:55 +0000 2025","0","@lucxaviz Mari kita usahakan kesembuhan itu #kaburajadulu","1913944721573187725","","lucxaviz","in","Ba Sing Se","0","0","0","https://x.com/FbrDwHdyt/status/1913944721573187725","1881463988292354048","FbrDwHdyt"
"1913935931318607898","Sun Apr 20 12:46:52 +0000 2025","0","@ravestend Hayo kamu ditinggal trus mereka pada #KaburAjaDulu","1913937409710157893","","ravestend","in","Ansara Abhista","0","1","0","https://x.com/charcowal/status/1913937409710157893","1884119813536243715","charcowal"
"1913519718159597602","Sun Apr 20 12:03:31 +0000 2025","1","@xquitavee @DokterTifa @jokowi Suprapti Waginosari sedang memikirkan cara untuk #KaburAjaDulu ke Gaza atau Suriah","1913926500816175106","","xquitavee","in","","0","1","0","https://x.com/NKRITetapDiHati/status/1913926500816175106","1552879420662132737","NKRITetapDiHati"
"1913925246115287419","Sun Apr 20 11:58:32 +0000 2025","0","Reels Instagram gue isinya Jerman lagi Jerman lagi. Apa itu pertanda gue mau #KaburAjaDulu ke Jerman?","1913925246115287419","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/dedydjun/status/1913925246115287419","969608557","dedydjun"
"1913443315422511229","Sun Apr 20 11:57:04 +0000 2025","0","@KemenperinRI Makanya.. #kaburajadulu","1913924879021482095","","KemenperinRI","in","","0","0","0","https://x.com/83Bewok54432/status/1913924879021482095","1880285207523389442","83Bewok54432"
"1913922261142118411","Sun Apr 20 11:46:40 +0000 2025","0","Semakin tinggi minatku untuk #kaburajadulu tapi sulit meninggalkan keluarga","1913922261142118411","","","in","","0","0","0","https://x.com/greendictable/status/1913922261142118411","1346081811563089920","greendictable"
"1913922216661827585","Sun Apr 20 11:46:30 +0000 2025","1"," Bulat bukan bola https://t.co/yqOHgww5Yx Kecil tapi idaman https://t.co/weDmxefMc7 Mulus banget nih https://t.co/xXpmxEiH3y Yang pasti viral nih https://t.co/jnwBr8TwHM anime manga onepiece mvs netflix doodstream #Super1MViews #SegarBerkonten #KaburAjaDulu https://t.co/7cygqcxe3O","1913922216661827585","https://pbs.twimg.com/media/Go-eGwTawAAY3q8.jpg","","in","Puncak Kenikmatan ","0","0","1","https://x.com/KiinMuhammad/status/1913922216661827585","1554694393902542849","KiinMuhammad"
"1913262640777863439","Sun Apr 20 11:27:06 +0000 2025","5","Ni kalo bikin space #KaburAjaDulu rame kaga yah temen2 yg tinggal di negara lain mungkin bisa bagiin pengalamannya juga? Ntar kita janjian waktu aja gitu buat yg mau ikut bagi pengalaman. Tp aku orgnya pemalu jir aku IRL pendiem aslinya cuma di sosmed aja bacot","1913917337901621621","","arlechillino","in","Mondstadt","0","2","0","https://x.com/arlechillino/status/1913917337901621621","990598989362872320","arlechillino"
"1913909615953068451","Sun Apr 20 10:56:25 +0000 2025","0","#kaburajadulu","1913909615953068451","","","qht","in your mind","0","0","0","https://x.com/_bgwmn/status/1913909615953068451","1305177446115729409","_bgwmn"
"1913748050188882105","Sun Apr 20 10:46:25 +0000 2025","0","@V3g3L Jan salahin #KaburAjaDulu emang d negeri sendiri sulit yg punya skill aja tdk dihargai","1913907099265896468","","V3g3L","in","","0","0","0","https://x.com/Dee_Rose82/status/1913907099265896468","1625141069460516866","Dee_Rose82"
"1913906513095299568","Sun Apr 20 10:44:06 +0000 2025","0","Diskusi diskusi dan aksi ujar minke dalam bukunya pramodia anantatoer Cara mengajari masyarakat adalah dengan berorganisasi dan cara mengajari pemerintah adalah dengan perlawanan #IndonesiamakinGelap #KaburAjaDulu https://t.co/iC4GqpvLdI","1913906513095299568","https://pbs.twimg.com/media/Go-P0qEaEAAhqev.jpg","","in","Jember, Jawa Timur","0","0","0","https://x.com/Okisyam_efg/status/1913906513095299568","1615736726655492096","Okisyam_efg"
"1913904524164579356","Sun Apr 20 10:36:11 +0000 2025","2","Make a baby step (again). Persiapan #KaburAjaDulu https://t.co/ibnbias3aS","1913904524164579356","https://pbs.twimg.com/media/Go-OBZObwAAfGcN.jpg","","en","she/her 02 🇮🇩","0","1","0","https://x.com/moccalatterry/status/1913904524164579356","1827962354845483008","moccalatterry"
"1913904400315322625","Sun Apr 20 10:35:42 +0000 2025","0","soon to be pake hastag #KaburAjaDulu ","1913904400315322625","","","en","","0","0","0","https://x.com/drafthv_/status/1913904400315322625","1276056202087067648","drafthv_"
"1913902978282799599","Sun Apr 20 10:30:03 +0000 2025","0","#KaburAjaDulu boljug eits tp ke negara maju woi","1913902978282799599","","","in","","0","0","0","https://x.com/twofj1/status/1913902978282799599","1885636155015872512","twofj1"
"1913900331416559993","Sun Apr 20 10:19:32 +0000 2025","18","Sulitnya hidup di luar negri. Mau repaint kamar mandi mesti ngecat sendiri Mahal euy kalo panggil abang2 biayanya bisa Rp10jt ++. Jadilah admin korbankan weekend utk ngecat sendiri. Ini lah realita #KaburAjaDulu https://t.co/86PSxbElBL","1913900331416559993","https://pbs.twimg.com/media/Go-KNJFWoAExY_U.jpg","","in","Europe","0","5","0","https://x.com/IndoWorkAbroad/status/1913900331416559993","1252241356883406848","IndoWorkAbroad"
"1913604469583233482","Sun Apr 20 10:02:07 +0000 2025","0","@primrosesred AWOWKWOWK AAMIIN YAALLAH semoga bisa #KaburAjaDulu secepatnya","1913895948574666772","","primrosesred","in","","0","0","0","https://x.com/sukawonwoo/status/1913895948574666772","202959419","sukawonwoo"
"1913495077311357395","Sun Apr 20 09:51:19 +0000 2025","0","@tang__kira Selamat mas2nya bisa #kaburajadulu","1913893229822386265","","tang__kira","in","Pemalang","0","0","0","https://x.com/naldonathan/status/1913893229822386265","404738024","naldonathan"
"1913784409393688732","Sun Apr 20 09:50:02 +0000 2025","0","@frk4kai WKWKWKWKW waduh nggak ikutan deh #KaburAjaDulu","1913892910246039942","","frk4kai","in","","0","1","0","https://x.com/frk7chaeyeon/status/1913892910246039942","1684806637465604096","frk7chaeyeon"
"1913891982780600667","Sun Apr 20 09:46:21 +0000 2025","6","its giving pasangan muda lpdp #kaburajadulu first week living in state https://t.co/BnO2fhfnHY","1913891982780600667","https://pbs.twimg.com/media/Go-CmVAboAAvO1n.jpg","","en","","0","1","0","https://x.com/harutomyum/status/1913891982780600667","1397137604546498563","harutomyum"
"1913609451526934636","Sun Apr 20 09:45:20 +0000 2025","1","@faris_sina Mereka yg #KaburAjaDulu juga banyak yg kerja di negara2 pajak tinggi tpi mereka hepi2 aja. Tetep bisa nabung biayain adenya kuliah benerin rumah ortu sampe beli tanah dan bangun rumah. Enabler maling kau","1913891726516953192","","faris_sina","in","","0","0","0","https://x.com/takseerock/status/1913891726516953192","1722690894892285952","takseerock"
"1913824943986319498","Sun Apr 20 09:30:55 +0000 2025","0","@moxnst #kaburajadulu Disuruh milih ortumu antara dirimu apa anak angkatnya Aku pernah gituin mamaku gara gara belain ponakannya terus Akhirnya kusuruh milih antara aku apa ponakannya. Kalau milih ponakannya kusuruh nyoret sekalian dari KK","1913888098569850898","","moxnst","in","Karawang, Jawa Barat","0","0","0","https://x.com/myuusuf19/status/1913888098569850898","1677549715","myuusuf19"
"1913883465134850417","Sun Apr 20 09:12:30 +0000 2025","0","mulai ngayal #kaburajadulu","1913883465134850417","","","in","Newcastle Upon Bandung","0","0","0","https://x.com/txtdrican/status/1913883465134850417","184683179","txtdrican"
"1913878815006405007","Sun Apr 20 08:54:02 +0000 2025","0","#KaburAjaDulu https://t.co/c16VW11qF6","1913878815006405007","https://pbs.twimg.com/media/Go92o7GboAEV4MY.jpg","","qme","","0","0","0","https://x.com/tennyuperymuch/status/1913878815006405007","1617857154131853313","tennyuperymuch"
"1913872683554734444","Sun Apr 20 08:51:20 +0000 2025","0","@syubaragi negaranya borahae yg siap aku tinggali dan pake hestek #KaburAjaDulu ","1913878135336321170","","syubaragi","in","","0","0","0","https://x.com/astiarrs/status/1913878135336321170","392609907","astiarrs"
"1913876573192663217","Sun Apr 20 08:45:07 +0000 2025","0","Yang mau optimis silahkan yg pesimis mending #KaburAjaDulu","1913876573192663217","","","in","","0","0","0","https://x.com/un_dreilukas/status/1913876573192663217","2459086860","un_dreilukas"
"1913495077311357395","Sun Apr 20 08:10:16 +0000 2025","0","@tang__kira semangat guysss semoga kita kita bisa nyusul gak sih #KaburAjaDulu","1913867800600592422","","tang__kira","in","new asgard","0","0","0","https://x.com/nidavelliere/status/1913867800600592422","1297373385140314112","nidavelliere"
"1913866515298017764","Sun Apr 20 08:05:09 +0000 2025","0","Indonesia jadi SHITHOLE COUNTRY karena kecilnya anggaran utk jalan umum &amp; pengelolaan sampah selama 3 periode mulyono-wowok #kaburajadulu","1913866515298017764","","","in","Somewhere else","0","0","0","https://x.com/twirlswirlwhirl/status/1913866515298017764","1623983565032792065","twirlswirlwhirl"
"1913864389419278445","Sun Apr 20 07:56:42 +0000 2025","0","Pengen #KaburAjaDulu gak betah banget di Indonesia rasanya. Pengen ke Eropa tapi kudu test IELTS dulu kudu belajar lagi ","1913864389419278445","","","in","Love Live Laugh in #훈프","0","1","0","https://x.com/acilsayangku/status/1913864389419278445","1665904553127194624","acilsayangku"
"1913858940858757468","Sun Apr 20 07:35:03 +0000 2025","0","Pantes rame sih org Indo di sokor Busan terutama jadi nelayan atau petani dan buruh pabrik juga Bahkan jeju juga lumayan rame pekerja Indo pada gamau jadi pekerja kasar opsi untuk #kaburajadulu https://t.co/knK56p4CTU","1913858940858757468","","","in","Indonesia","0","0","0","https://x.com/37haribo/status/1913858940858757468","49585262","37haribo"
"1913855727476625740","Sun Apr 20 07:22:17 +0000 2025","2","Tagline #KaburAjaDulu itu begitu adanya tak hanya dilakukan oleh Talenta2 potensial tetapi oleh #CalonInvestorKabur #IndonesiaGelap https://t.co/BSZQ3qDZ0n","1913855727476625740","","","in","Malang","0","0","2","https://x.com/dir1ku/status/1913855727476625740","65027691","dir1ku"
"1913850808153813148","Sun Apr 20 07:11:41 +0000 2025","0","meanwhile gw buat #kaburajadulu masih mikir kota mana yang rent apartnya murah BANGET","1913853059672977410","","yuribnb","in","22","0","0","0","https://x.com/yuribnb/status/1913853059672977410","874861063208128512","yuribnb"
"1913814939766325383","Sun Apr 20 07:09:10 +0000 2025","0","@TxtdariHI #kaburajadulu cuman cocok utk bermental india cina afrika.. org indo cocok di kampung halaman. jadi akamsi si paling punya wilayah","1913852423980093727","","TxtdariHI","in","","0","0","0","https://x.com/cikajang1278/status/1913852423980093727","1683681209619189760","cikajang1278"
"1913851758704820359","Sun Apr 20 07:06:35 +0000 2025","0","either way gw rasa ngerantau dimanapun strugglenya akan mirip2 kok kalo soal basic needs hidup. beda di gaji pajak hukum. yg nyebelin tuh kalo diaspora di LN ngediscourage temen2 yg mau #KaburAjaDulu kek seolah2 dia doang yg sanggup dan mending kita2 gausah nyobain ","1913851776090218889","","lilylallali","in","","0","0","0","https://x.com/lilylallali/status/1913851776090218889","1871228268864835584","lilylallali"
"1913836126978322773","Sun Apr 20 06:04:24 +0000 2025","0","tidak sabar join circle #kaburajadulu","1913836126978322773","","","in","","0","0","0","https://x.com/buatanjojo/status/1913836126978322773","955780453956427779","buatanjojo"
"1913119811602927993","Sun Apr 20 05:59:34 +0000 2025","0","@nakamahargamati @kopitext #kaburajadulu itu bg","1913834910030111053","","nakamahargamati","in","upnvjt","0","0","0","https://x.com/agliiolio/status/1913834910030111053","1652836789735022597","agliiolio"
"1913381323257057485","Sun Apr 20 05:49:53 +0000 2025","0","@mbakrystall Ide bisnis: Janjian sama pasangan lu pada dan sirkel lu buat bikin fake drama beginian. Meledak bikin konten monetisasi terus diem-diem balikan lagi. Minus: Hinaan netizen + jejak digital penipu / tukang drama Tapi punya duit segitu okelah buat #kaburajadulu / bisnis wkwk","1913832471059374467","","mbakrystall","in","","0","0","0","https://x.com/NekLo_Studio/status/1913832471059374467","1490364590273994756","NekLo_Studio"
"1913827695739261001","Sun Apr 20 05:39:56 +0000 2025","0","@aniesbaswedan andalah yang inisiator #kaburAjaDulu. anda harus bertanggung jawab.. jutaan anak muda sekarang punya mimpi kuliah dan kerja di LN!! anak saya smp sudah punya list negara milestone dan rencana lain. saya takut dia patah hati kalo dia cerita diiringi bunyi token tat tut tat tut.","1913829970947850562","","aniesbaswedan","in","Jakarta Capital Region","0","0","0","https://x.com/ecilox/status/1913829970947850562","1531420107406454784","ecilox"
"1913829596832690230","Sun Apr 20 05:38:27 +0000 2025","0","Satu satunya hal yg bikin #kaburajadulu ga relevan di gue","1913829596832690230","","","in","","0","0","0","https://x.com/loodrechtmann/status/1913829596832690230","1238021186614747136","loodrechtmann"
"1913481461220675804","Sun Apr 20 04:57:57 +0000 2025","1","@bopduana Halah nyocot kemaren pada mo kabur ke luar negeri #kaburajadulu gk ngapa2in lu malah di bilang gk nasionalis ama si Bahlil sekarang bahas bonus demografi ","1913819402727739557","","bopduana","in","","0","1","0","https://x.com/MagicerMasbro/status/1913819402727739557","1624989806735523840","MagicerMasbro"
"1913789847275507843","Sun Apr 20 04:49:28 +0000 2025","0","@catfeish #KaburAjaDulu","1913817268313837868","","catfeish","qme","Versailles, KY","0","1","0","https://x.com/gcongju/status/1913817268313837868","1352384845","gcongju"
"1913147766542577756","Sun Apr 20 04:46:18 +0000 2025","0","@Ary_PrasKe2 @2TRafiS1 @alamtegarrrr @Anak__Ogi @AntoniusCDN @ardisatriawan @Cintada16 @newIding30 @mbahGandalf @King_PWS_ @HumorJonTampan Giliran investor asing yg pakai #kaburajadulu .","1913816471974629680","","Ary_PrasKe2","in","Indonesia","0","0","0","https://x.com/wayannurlangga/status/1913816471974629680","109326617","wayannurlangga"
"1913765408060149893","Sun Apr 20 04:16:59 +0000 2025","965","@kompascom Kalau disini pernah nilep uang negara malah bisa nyaleg lagi dan kepilih pula Saran untuk bapak sopir #KaburAjaDulu ke indo","1913809094282236069","","kompascom","in","Indonesia","0","9","73","https://x.com/m_rinandar/status/1913809094282236069","1286101495","m_rinandar"
"1913807897361891733","Sun Apr 20 04:12:14 +0000 2025","0","Konsorsium Korsel Cabut Proyek Rantai Pasokan Baterai Rp 130 T di Indonesia #KaburAjaDulu https://t.co/XfuV8Odcx6","1913807897361891733","","","in","","0","0","0","https://x.com/DMieaceh80579/status/1913807897361891733","1813506920973762560","DMieaceh80579"
"1913564673590370803","Sun Apr 20 03:54:51 +0000 2025","0","@BudiBukanIntel Mending mulyono ikut trend #KaburAjaDulu kemana kek (dan gak usah balik) sblm diamuk massa. Rakyat konoha itu cepat leleh cepat lupa kebiadabanmu. Pergi sudah ...... atau msk penjara?!","1913803522312929650","","BudiBukanIntel","in","Indonesia","0","0","0","https://x.com/ummuibnrizq/status/1913803522312929650","1062581887","ummuibnrizq"
"1913803273720701171","Sun Apr 20 03:53:51 +0000 2025","1","Sebelum #KaburAjaDulu ini sebaiknya dipelajari. Repot kalau cebok nanti.","1913803273720701171","","","in","","0","0","0","https://x.com/RizaRidho/status/1913803273720701171","50906059","RizaRidho"
"1913746981048242397","Sun Apr 20 03:35:53 +0000 2025","1","@V3g3L Kalau berdasarkan pernyataan orang-orang di bawah ini sebenarnya di Indonesia tidak ada lagi pengangguran dan tidak ada #KaburAjaDulu karena kita surplus lowongan pekerjaan. https://t.co/UWpvNoQWMd","1913798748758835254","https://pbs.twimg.com/amplify_video_thumb/1913798582777544704/img/ZXMYRNOTDApfrllE.jpg","V3g3L","in","Indonesia","0","1","0","https://x.com/Ombahku/status/1913798748758835254","387748122","Ombahku"
"1913796906381443239","Sun Apr 20 03:28:33 +0000 2025","0","Take it!!! Selain memang worth it itu kesempatan kamu buat #KaburAjaDulu ","1913796906381443239","","","in","","0","0","0","https://x.com/hwangahrayoo/status/1913796906381443239","755338123010203648","hwangahrayoo"
"1913761562680267024","Sun Apr 20 03:07:05 +0000 2025","0","@tadgh_munich Go ahead girllll take #kaburAjaDulu in the realness","1913791500946653245","","tadgh_munich","en","Plat N","0","1","0","https://x.com/hayakawaaa_/status/1913791500946653245","1538924272189468672","hayakawaaa_"
"1913528798600978687","Sun Apr 20 02:51:37 +0000 2025","0","@joontriever Salah satu Alasan #KaburAjaDulu ","1913787611044630983","","joontriever","in","","0","0","0","https://x.com/jayhanibaram/status/1913787611044630983","1091583301540696064","jayhanibaram"
"1913786910973047049","Sun Apr 20 02:48:50 +0000 2025","1","#KaburAjaDulu #KaburSamaMari","1913786910973047049","","","qme","","0","0","0","https://x.com/RennalaBlades/status/1913786910973047049","1827710264629927936","RennalaBlades"
"1913786449377501686","Sun Apr 20 02:47:00 +0000 2025","0","Capek baca ttg konoha.. Pengen #KaburAjaDulu","1913786449377501686","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/Mamia56835137/status/1913786449377501686","1350846506547331073","Mamia56835137"
"1913433523962384451","Sun Apr 20 02:37:28 +0000 2025","0","@blaugrana1O Wajar bnyk yang lebih memilih #KaburAjaDulu","1913784049153286525","","blaugrana1O","in","","0","0","0","https://x.com/MiteirukaWo/status/1913784049153286525","1899105032743813121","MiteirukaWo"
"1910864069638103073","Sun Apr 20 02:37:20 +0000 2025","0","D-31 Bismillah #KaburAjaDulu","1913784016270246114","","luu_naja","in","Bangkok, Thailand","0","1","0","https://x.com/luu_naja/status/1913784016270246114","1356061304","luu_naja"
"1913312278822502827","Sun Apr 20 02:24:25 +0000 2025","0","@ardisatriawan Skill u survival mental tangguh gigih pantang nyerah disemua belahan bumi selama lu Masi tinggal di dunia ya harus siap ini. Makanya bagus dgn kalean #kaburajadulu silakan siapkan skill mental &amp; siap u survive di negeri org. Biar ga cm ngeluh doang minta duit ortu. Hehe","1913780766502428793","","ardisatriawan","in","","0","0","0","https://x.com/ariza8888/status/1913780766502428793","1682505170524188672","ariza8888"
"1913768176443334718","Sun Apr 20 02:24:01 +0000 2025","0","@hanIogys aduhh pantesan kondangan keluarga wkwk #KaburAjaDulu kaa putt ","1913780662953496627","","hanIogys","in","skz ","0","0","0","https://x.com/jiniretjane/status/1913780662953496627","1394449314949210115","jiniretjane"
"1913780076493373765","Sun Apr 20 02:21:41 +0000 2025","0","IYA IYAAALAH disuruh kabur biar nanti bisa di akali data base biar ada di korupsi lagi dengan imingan project. Tapi hasilnya kontol semua kayak sperma #KaburAjaDulu #indonesiagelap https://t.co/lV1Axgp3K6","1913780076493373765","https://pbs.twimg.com/media/Go8c1mgbsAAvA5X.jpg","","in","Indonesia","0","0","0","https://x.com/Curuttlee/status/1913780076493373765","1895539927569600512","Curuttlee"
"1913777771240894568","Sun Apr 20 02:12:31 +0000 2025","0","Emang masalah di Indo tuh udah kompleksitas bgttt dari pemerintah sampe rakyat2 nya kembali menggaungkan #KaburAjaDulu","1913777771240894568","","","in","","0","0","0","https://x.com/Cap_accurate/status/1913777771240894568","1711573982305263616","Cap_accurate"
"1913770489035837578","Sun Apr 20 02:11:17 +0000 2025","0","@Mis0chee #Kaburajadulu ","1913777459700568104","","Mis0chee","qme","","0","0","0","https://x.com/rotibakarmesis/status/1913777459700568104","1829793927098220544","rotibakarmesis"
"1913775513887465698","Sun Apr 20 02:03:33 +0000 2025","0","Yang mau #KaburAjaDulu juga semoga cepet nyusul ya. Bubar aja kita semua dari Indonesia. ","1913775513887465698","","","in","","0","0","0","https://x.com/Fjoard/status/1913775513887465698","4493380273","Fjoard"
"1913772824357192068","Sun Apr 20 01:52:52 +0000 2025","0","#KaburAjaDulu","1913772824357192068","","","qht","","0","0","0","https://x.com/RizaRidho/status/1913772824357192068","50906059","RizaRidho"
"1913611456358281590","Sun Apr 20 01:51:51 +0000 2025","0","@25oclocktrain Kok gak #KaburAjaDulu","1913772571058995708","","25oclocktrain","in","rin","0","1","0","https://x.com/nkzjyh/status/1913772571058995708","1883104362995855360","nkzjyh"
